Event timestamp,Event ID,Event type,Calling object,Calling object identity hashcode,Method return type,Method name,Method call depth,Method parameters number,Parameters types,Parameters values
1540853490671,2084813828,call,B : is performing operation 2(comma) available Semaphore permits : 0,254798970,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853490671,2084813828,return,B : is performing operation 2(comma) available Semaphore permits : 0,254798970,NA,NA,NA,NA,NA,NA
1540853490671,1014741044,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 2(comma) available Semaphore permits : 0
1540853490672,1014741044,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853490672,1874572555,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853489679,1166412053,return,NA,0,NA,NA,NA,NA,NA,NA
1540853490679,71067618,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853490679,71067618,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853490679,704969390,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853490679,704969390,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853490679,915219906,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853490679,915219906,return,E,0,NA,NA,NA,NA,NA,NA
1540853490679,1127636135,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853490679,1127636135,return,E,0,NA,NA,NA,NA,NA,NA
1540853490679,609366100,call,E,688816122,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853490679,609366100,return,E : is performing operation ,688816122,NA,NA,NA,NA,NA,NA
1540853490679,1987243052,call,E : is performing operation ,688816122,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1540853490679,1987243052,return,E : is performing operation 2,688816122,NA,NA,NA,NA,NA,NA
1540853490679,131089697,call,E : is performing operation 2,688816122,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853490679,131089697,return,E : is performing operation 2(comma) available Semaphore permits : ,688816122,NA,NA,NA,NA,NA,NA
1540853490679,842339615,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853490679,842339615,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853490679,1755208972,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853490679,1755208972,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853490679,166518719,call,E : is performing operation 2(comma) available Semaphore permits : ,688816122,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853490679,166518719,return,E : is performing operation 2(comma) available Semaphore permits : 0,688816122,NA,NA,NA,NA,NA,NA
1540853490679,202406638,call,E : is performing operation 2(comma) available Semaphore permits : 0,688816122,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853490679,202406638,return,E : is performing operation 2(comma) available Semaphore permits : 0,688816122,NA,NA,NA,NA,NA,NA
1540853490679,379001758,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : is performing operation 2(comma) available Semaphore permits : 0
1540853490679,379001758,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853490679,217793149,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853489680,1344077279,return,NA,0,NA,NA,NA,NA,NA,NA
1540853490680,1392935393,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853490680,1392935393,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853490680,2133447906,call,Thread[Thread-2(comma)5(comma)main],617581605,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853490680,2133447906,return,C,617581605,NA,NA,NA,NA,NA,NA
1540853490680,1212103041,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,C
1540853490680,1212103041,return,C,0,NA,NA,NA,NA,NA,NA
1540853490680,2147141468,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,C
1540853490680,2147141468,return,C,0,NA,NA,NA,NA,NA,NA
1540853490680,403982539,call,C,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853490680,403982539,return,C : is performing operation ,690688495,NA,NA,NA,NA,NA,NA
1540853490680,409589370,call,C : is performing operation ,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,2
1540853490680,409589370,return,C : is performing operation 2,690688495,NA,NA,NA,NA,NA,NA
1540853490680,822092300,call,C : is performing operation 2,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853490680,822092300,return,C : is performing operation 2(comma) available Semaphore permits : ,690688495,NA,NA,NA,NA,NA,NA
1540853490680,191391479,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853490680,191391479,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853490680,2059250204,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853490680,2059250204,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853490680,749828407,call,C : is performing operation 2(comma) available Semaphore permits : ,690688495,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853490680,749828407,return,C : is performing operation 2(comma) available Semaphore permits : 0,690688495,NA,NA,NA,NA,NA,NA
1540853490680,479280879,call,C : is performing operation 2(comma) available Semaphore permits : 0,690688495,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853490680,479280879,return,C : is performing operation 2(comma) available Semaphore permits : 0,690688495,NA,NA,NA,NA,NA,NA
1540853490680,1418112084,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : is performing operation 2(comma) available Semaphore permits : 0
1540853490680,1418112084,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853490681,1140593042,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853490670,2103655088,return,NA,0,NA,NA,NA,NA,NA,NA
1540853491671,1796698009,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853491671,1796698009,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853491671,507479776,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853491671,507479776,return,A,1349393271,NA,NA,NA,NA,NA,NA
1540853491671,680560484,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1540853491671,680560484,return,A,0,NA,NA,NA,NA,NA,NA
1540853491671,1287822972,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853491671,1287822972,return,A,0,NA,NA,NA,NA,NA,NA
1540853491671,477715418,call,A,2115225139,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853491671,477715418,return,A : is performing operation ,2115225139,NA,NA,NA,NA,NA,NA
1540853491671,1385485618,call,A : is performing operation ,2115225139,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1540853491671,1385485618,return,A : is performing operation 3,2115225139,NA,NA,NA,NA,NA,NA
1540853491671,184385634,call,A : is performing operation 3,2115225139,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853491671,184385634,return,A : is performing operation 3(comma) available Semaphore permits : ,2115225139,NA,NA,NA,NA,NA,NA
1540853491671,1544338796,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853491671,1544338796,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853491671,1011800704,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853491671,1011800704,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853491671,1208464766,call,A : is performing operation 3(comma) available Semaphore permits : ,2115225139,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853491671,1208464766,return,A : is performing operation 3(comma) available Semaphore permits : 0,2115225139,NA,NA,NA,NA,NA,NA
1540853491671,782221964,call,A : is performing operation 3(comma) available Semaphore permits : 0,2115225139,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853491672,782221964,return,A : is performing operation 3(comma) available Semaphore permits : 0,2115225139,NA,NA,NA,NA,NA,NA
1540853491672,398585326,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 3(comma) available Semaphore permits : 0
1540853491672,398585326,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853491672,1569828684,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853490672,1874572555,return,NA,0,NA,NA,NA,NA,NA,NA
1540853491673,618837498,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853491673,618837498,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853491673,1159765758,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853491673,1159765758,return,B,1323165413,NA,NA,NA,NA,NA,NA
1540853491673,620438646,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1540853491673,620438646,return,B,0,NA,NA,NA,NA,NA,NA
1540853491673,375049743,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1540853491673,375049743,return,B,0,NA,NA,NA,NA,NA,NA
1540853491673,665248859,call,B,1722829119,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853491673,665248859,return,B : is performing operation ,1722829119,NA,NA,NA,NA,NA,NA
1540853491673,454363403,call,B : is performing operation ,1722829119,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1540853491673,454363403,return,B : is performing operation 3,1722829119,NA,NA,NA,NA,NA,NA
1540853491673,1543476944,call,B : is performing operation 3,1722829119,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853491673,1543476944,return,B : is performing operation 3(comma) available Semaphore permits : ,1722829119,NA,NA,NA,NA,NA,NA
1540853491673,1273705928,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853491673,1273705928,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853491673,804680763,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853491673,804680763,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853491673,471362975,call,B : is performing operation 3(comma) available Semaphore permits : ,1722829119,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853491673,471362975,return,B : is performing operation 3(comma) available Semaphore permits : 0,1722829119,NA,NA,NA,NA,NA,NA
1540853491674,997601754,call,B : is performing operation 3(comma) available Semaphore permits : 0,1722829119,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853491674,997601754,return,B : is performing operation 3(comma) available Semaphore permits : 0,1722829119,NA,NA,NA,NA,NA,NA
1540853491674,690030089,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 3(comma) available Semaphore permits : 0
1540853491674,690030089,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853491674,896202938,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853490679,217793149,return,NA,0,NA,NA,NA,NA,NA,NA
1540853491680,1661298042,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853491680,1661298042,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853491680,1825416446,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853491680,1825416446,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853491680,1118308626,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853491680,1118308626,return,E,0,NA,NA,NA,NA,NA,NA
1540853491680,337003408,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853491680,337003408,return,E,0,NA,NA,NA,NA,NA,NA
1540853491680,1550899933,call,E,1570467833,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853491680,1550899933,return,E : is performing operation ,1570467833,NA,NA,NA,NA,NA,NA
1540853491680,1601772993,call,E : is performing operation ,1570467833,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1540853491680,1601772993,return,E : is performing operation 3,1570467833,NA,NA,NA,NA,NA,NA
1540853491680,2044059517,call,E : is performing operation 3,1570467833,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853491680,2044059517,return,E : is performing operation 3(comma) available Semaphore permits : ,1570467833,NA,NA,NA,NA,NA,NA
1540853491680,598299816,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853491680,598299816,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853491680,634065795,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853491680,634065795,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853491680,852198894,call,E : is performing operation 3(comma) available Semaphore permits : ,1570467833,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853491680,852198894,return,E : is performing operation 3(comma) available Semaphore permits : 0,1570467833,NA,NA,NA,NA,NA,NA
1540853491680,1706203901,call,E : is performing operation 3(comma) available Semaphore permits : 0,1570467833,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853491680,1706203901,return,E : is performing operation 3(comma) available Semaphore permits : 0,1570467833,NA,NA,NA,NA,NA,NA
1540853491680,215453431,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : is performing operation 3(comma) available Semaphore permits : 0
1540853491680,215453431,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853491681,1904071653,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853490681,1140593042,return,NA,0,NA,NA,NA,NA,NA,NA
1540853491682,1688444955,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853491682,1688444955,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853491682,1909492774,call,Thread[Thread-2(comma)5(comma)main],617581605,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853491682,1909492774,return,C,617581605,NA,NA,NA,NA,NA,NA
1540853491682,282421828,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,C
1540853491682,282421828,return,C,0,NA,NA,NA,NA,NA,NA
1540853491682,856066381,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,C
1540853491682,856066381,return,C,0,NA,NA,NA,NA,NA,NA
1540853491682,1255953486,call,C,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853491682,1255953486,return,C : is performing operation ,1066946703,NA,NA,NA,NA,NA,NA
1540853491682,69503602,call,C : is performing operation ,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,3
1540853491682,69503602,return,C : is performing operation 3,1066946703,NA,NA,NA,NA,NA,NA
1540853491682,57620314,call,C : is performing operation 3,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853491682,57620314,return,C : is performing operation 3(comma) available Semaphore permits : ,1066946703,NA,NA,NA,NA,NA,NA
1540853491682,733576541,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853491683,733576541,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853491683,1457015949,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853491683,1457015949,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853491683,1980705598,call,C : is performing operation 3(comma) available Semaphore permits : ,1066946703,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853491683,1980705598,return,C : is performing operation 3(comma) available Semaphore permits : 0,1066946703,NA,NA,NA,NA,NA,NA
1540853491683,203425602,call,C : is performing operation 3(comma) available Semaphore permits : 0,1066946703,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853491683,203425602,return,C : is performing operation 3(comma) available Semaphore permits : 0,1066946703,NA,NA,NA,NA,NA,NA
1540853491683,1821622286,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,C : is performing operation 3(comma) available Semaphore permits : 0
1540853491683,1821622286,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853491683,2025538869,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853491672,1569828684,return,NA,0,NA,NA,NA,NA,NA,NA
1540853492672,684219845,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853492672,684219845,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853492672,2014540274,call,Thread[Thread-0(comma)5(comma)main],1349393271,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853492672,2014540274,return,A,1349393271,NA,NA,NA,NA,NA,NA
1540853492672,1621446019,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,A
1540853492672,1621446019,return,A,0,NA,NA,NA,NA,NA,NA
1540853492672,807298324,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,A
1540853492672,807298324,return,A,0,NA,NA,NA,NA,NA,NA
1540853492672,1515335847,call,A,959268606,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853492672,1515335847,return,A : is performing operation ,959268606,NA,NA,NA,NA,NA,NA
1540853492672,1940835597,call,A : is performing operation ,959268606,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1540853492672,1940835597,return,A : is performing operation 4,959268606,NA,NA,NA,NA,NA,NA
1540853492672,811278505,call,A : is performing operation 4,959268606,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853492672,811278505,return,A : is performing operation 4(comma) available Semaphore permits : ,959268606,NA,NA,NA,NA,NA,NA
1540853492672,2068314381,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853492672,2068314381,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853492672,680413741,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853492672,680413741,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853492672,768421012,call,A : is performing operation 4(comma) available Semaphore permits : ,959268606,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853492672,768421012,return,A : is performing operation 4(comma) available Semaphore permits : 0,959268606,NA,NA,NA,NA,NA,NA
1540853492672,1148850156,call,A : is performing operation 4(comma) available Semaphore permits : 0,959268606,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853492672,1148850156,return,A : is performing operation 4(comma) available Semaphore permits : 0,959268606,NA,NA,NA,NA,NA,NA
1540853492672,3217919,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,A : is performing operation 4(comma) available Semaphore permits : 0
1540853492672,3217919,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853492672,1521808630,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853491674,896202938,return,NA,0,NA,NA,NA,NA,NA,NA
1540853492674,1791041309,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853492674,1791041309,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853492674,1622350718,call,Thread[Thread-1(comma)5(comma)main],1323165413,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853492674,1622350718,return,B,1323165413,NA,NA,NA,NA,NA,NA
1540853492674,1099122735,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,B
1540853492674,1099122735,return,B,0,NA,NA,NA,NA,NA,NA
1540853492674,592365453,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,B
1540853492674,592365453,return,B,0,NA,NA,NA,NA,NA,NA
1540853492674,1100287246,call,B,956667561,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853492674,1100287246,return,B : is performing operation ,956667561,NA,NA,NA,NA,NA,NA
1540853492674,1654416278,call,B : is performing operation ,956667561,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1540853492674,1654416278,return,B : is performing operation 4,956667561,NA,NA,NA,NA,NA,NA
1540853492674,935047911,call,B : is performing operation 4,956667561,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853492674,935047911,return,B : is performing operation 4(comma) available Semaphore permits : ,956667561,NA,NA,NA,NA,NA,NA
1540853492674,1580151907,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853492674,1580151907,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853492674,1267356113,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853492674,1267356113,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853492674,1250626533,call,B : is performing operation 4(comma) available Semaphore permits : ,956667561,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853492674,1250626533,return,B : is performing operation 4(comma) available Semaphore permits : 0,956667561,NA,NA,NA,NA,NA,NA
1540853492674,541963481,call,B : is performing operation 4(comma) available Semaphore permits : 0,956667561,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853492674,541963481,return,B : is performing operation 4(comma) available Semaphore permits : 0,956667561,NA,NA,NA,NA,NA,NA
1540853492674,132518047,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,B : is performing operation 4(comma) available Semaphore permits : 0
1540853492674,132518047,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853492674,519818603,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853491681,1904071653,return,NA,0,NA,NA,NA,NA,NA,NA
1540853492681,536337617,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853492681,536337617,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853492681,1852037280,call,Thread[Thread-4(comma)5(comma)main],1109538322,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853492681,1852037280,return,E,1109538322,NA,NA,NA,NA,NA,NA
1540853492681,1584612269,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,E
1540853492681,1584612269,return,E,0,NA,NA,NA,NA,NA,NA
1540853492681,1099841917,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,E
1540853492681,1099841917,return,E,0,NA,NA,NA,NA,NA,NA
1540853492681,1623071945,call,E,275283622,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853492681,1623071945,return,E : is performing operation ,275283622,NA,NA,NA,NA,NA,NA
1540853492681,1413622061,call,E : is performing operation ,275283622,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
1540853492681,1413622061,return,E : is performing operation 4,275283622,NA,NA,NA,NA,NA,NA
1540853492681,1735663473,call,E : is performing operation 4,275283622,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String,(comma) available Semaphore permits : 
1540853492681,1735663473,return,E : is performing operation 4(comma) available Semaphore permits : ,275283622,NA,NA,NA,NA,NA,NA
1540853492681,2000428802,call,NA,NA,class java.lang.StringBuilder,SemaphoreTest.semaphore,11,0,NA,NA
1540853492681,2000428802,return,java.util.concurrent.Semaphore@3feba861[Permits = 0],0,NA,NA,NA,NA,NA,NA
1540853492681,611500557,call,java.util.concurrent.Semaphore@3feba861[Permits = 0],1072408673,int,java.util.concurrent.Semaphore.availablePermits,11,0,NA,NA
1540853492681,611500557,return,0,1072408673,NA,NA,NA,NA,NA,NA
1540853492681,1639750895,call,E : is performing operation 4(comma) available Semaphore permits : ,275283622,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,0
1540853492681,1639750895,return,E : is performing operation 4(comma) available Semaphore permits : 0,275283622,NA,NA,NA,NA,NA,NA
1540853492681,653559870,call,E : is performing operation 4(comma) available Semaphore permits : 0,275283622,class java.lang.String,java.lang.StringBuilder.toString,11,0,NA,NA
1540853492681,653559870,return,E : is performing operation 4(comma) available Semaphore permits : 0,275283622,NA,NA,NA,NA,NA,NA
1540853492681,833050605,call,java.io.PrintStream@4e50df2e,1313922862,void,java.io.PrintStream.println,11,1,java.lang.String,E : is performing operation 4(comma) available Semaphore permits : 0
1540853492681,833050605,return,NA,1313922862,NA,NA,NA,NA,NA,NA
1540853492681,66558334,call,NA,NA,void,java.lang.Thread.sleep,11,1,java.lang.Long,1000
1540853491683,2025538869,return,NA,0,NA,NA,NA,NA,NA,NA
1540853492683,2002962375,call,NA,NA,void,java.lang.System.out,11,0,NA,NA
1540853492683,2002962375,return,java.io.PrintStream@4e50df2e,0,NA,NA,NA,NA,NA,NA
1540853492683,2071254142,call,Thread[Thread-2(comma)5(comma)main],617581605,void,SemaphoreTest$MyATMThread.name,11,0,NA,NA
1540853492683,2071254142,return,C,617581605,NA,NA,NA,NA,NA,NA
1540853492683,160819374,call,NA,NA,class java.lang.String,java.lang.String.valueOf,11,1,java.lang.String,C
1540853492683,160819374,return,C,0,NA,NA,NA,NA,NA,NA
1540853492683,732268100,call,NA,NA,class java.lang.String,java.lang.StringBuilder.<init>,11,1,java.lang.String,C
1540853492683,732268100,return,C,0,NA,NA,NA,NA,NA,NA
1540853492683,1243095048,call,C,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.String, : is performing operation 
1540853492683,1243095048,return,C : is performing operation ,395495953,NA,NA,NA,NA,NA,NA
1540853492683,828674261,call,C : is performing operation ,395495953,class java.lang.StringBuilder,java.lang.StringBuilder.append,11,1,java.lang.Integer,4
